0.433,0.433
0.433,0.433
0.433,0.433
0.431,0.431
0.431,0.431
0.431,0.431
0.431,0.431
0.431,0.431
0.431,0.431
0.433,0.433
0.432,0.432
0.432,0.432
0.432,0.432
0.433,0.433
0.433,0.433
0.433,0.433
0.435,0.435
0.435,0.435
0.435,0.435
0.439,0.439
0.437,0.437
0.437,0.437
0.439,0.439
0.439,0.439
0.439,0.439
0.439,0.439
0.439,0.439
0.439,0.439
0.439,0.439
0.439,0.439
0.439,0.439
0.439,0.439
0.498,0.498
0.440,0.44
0.440,0.44
0.440,0.44
0.440,0.44
0.440,0.44
0.440,0.44
0.440,0.44
0.440,0.44
0.440,0.44
0.440,0.44
0.440,0.44
0.440,0.44
0.440,0.44
0.440,0.44
0.440,0.44
0.440,0.44
0.440,0.44
0.440,0.44
0.440,0.44
0.441,0.441
0.441,0.441
0.441,0.441
0.440,0.44
0.440,0.44
0.440,0.44
0.440,0.44
0.440,0.44
0.440,0.44
0.498,0.498
0.439,0.439
0.439,0.439
0.439,0.439
0.439,0.439
0.439,0.439
0.439,0.439
0.438,0.438
0.438,0.438
0.438,0.438
0.438,0.438
0.438,0.438
0.438,0.438
0.438,0.438
0.438,0.438
0.438,0.438
0.438,0.438
0.438,0.438
0.438,0.438
0.438,0.438
0.438,0.438
0.438,0.438
0.438,0.438
0.438,0.438
0.438,0.438
0.438,0.438
0.438,0.438
0.438,0.438
0.438,0.438
0.438,0.438
0.438,0.438
0.438,0.438
0.438,0.438
0.437,0.437
0.437,0.437
0.437,0.437
0.437,0.437
0.437,0.437
0.437,0.437
0.438,0.438
0.438,0.438
0.438,0.438
0.438,0.438
0.437,0.437
0.437,0.437
0.437,0.437
0.437,0.437
0.437,0.437
0.437,0.437
0.438,0.438
0.438,0.438
0.438,0.438
0.438,0.438
0.438,0.438
0.438,0.438
0.438,0.438
0.438,0.438
0.438,0.438
0.438,0.438
0.438,0.438
0.438,0.438
0.438,0.438
0.438,0.438
0.438,0.438
0.438,0.438
0.438,0.438
0.438,0.438
0.438,0.438
0.438,0.438
0.439,0.439
0.439,0.439
0.439,0.439
0.439,0.439
0.439,0.439
0.439,0.439
0.439,0.439
0.439,0.439
0.439,0.439
0.439,0.439
0.439,0.439
0.439,0.439
0.439,0.439
0.439,0.439
0.439,0.439
0.439,0.439
0.439,0.439
0.439,0.439
0.439,0.439
0.439,0.439
0.439,0.439
0.439,0.439
0.498,0.498
0.440,0.44
0.440,0.44
0.440,0.44
0.440,0.44
0.440,0.44
0.440,0.44
0.440,0.44
0.440,0.44
0.440,0.44
0.440,0.44
0.440,0.44
0.440,0.44
0.440,0.44
0.440,0.44
0.440,0.44
0.440,0.44
0.439,0.439
0.439,0.439
0.439,0.439
0.438,0.438
0.438,0.438
0.438,0.438
0.438,0.438
0.435,0.435
0.435,0.435
0.439,0.439
0.434,0.434
0.434,0.434
0.434,0.434
0.433,0.433
0.433,0.433
0.433,0.433
0.432,0.432
0.432,0.432
0.432,0.432
0.432,0.432
0.432,0.432
0.432,0.432
0.433,0.433
0.433,0.433
0.433,0.433
0.433,0.433
0.433,0.433
0.433,0.433
0.433,0.433
0.433,0.433
0.433,0.433
0.433,0.433
0.433,0.433
0.431,0.431
0.431,0.431
0.430,0.43
0.430,0.43
0.430,0.43
0.430,0.43
0.429,0.429
0.429,0.429
0.429,0.429
0.428,0.428
0.428,0.428
0.428,0.428
0.428,0.428
0.427,0.427
0.427,0.427
0.428,0.428
0.428,0.428
0.428,0.428
0.428,0.428
0.427,0.427
0.427,0.427
0.427,0.427
0.428,0.428
0.428,0.428
0.428,0.428
0.428,0.428
0.427,0.427
0.427,0.427
0.427,0.427
0.427,0.427
0.427,0.427
0.427,0.427
0.427,0.427
0.427,0.427
0.427,0.427
0.428,0.428
0.428,0.428
0.428,0.428
0.428,0.428
0.428,0.428
0.428,0.428
0.428,0.428
0.428,0.428
0.428,0.428
0.428,0.428
0.429,0.429
0.429,0.429
0.429,0.429
0.430,0.43
0.430,0.43
0.430,0.43
