652x,0.565
0.565,0.565
0565,0.565
0.565,0.565
0.565,0.565
0.565,0.565
x565,0.565
0.565,0.565
0.56x,0.565
0.56x,0.565
0.56x,0.565
0.565,0.565
0.56x,0.565
0.56x,0.565
0.56x,0.565
0.56x,0.565
056x,0.565
0.56x,0.565
0.56x,0.565
0.56x,0.565
056x,0.565
0.56x,0.565
0.56x,0.565
0.56x,0.565
0.565,0.565
0.565,0.565
0.56x,0.565
0.56x,0.565
0.56x,0.565
0.56x,0.565
0.57,0.57
0.57,0.57
0.57,0.57
0.57,0.57
057,0.57
0.57,0.57
0.57,0.57
0.57,0.57
0.57x,0.57
0.57,0.57
0.58,0.58
0.58,0.58
0.58,0.58
0.58,0.58
0.58,0.58
0.58,0.58
0.58,0.58
0.58,0.58
058,0.58
0.5x,0.58
0.58,0.58
0.58,0.58
0.58,0.58
0.587,0.587
0.587,0.587
0.587,0.587
0.58,0.58
0.58,0.58
0.58,0.58
0.58,0.58
0.58,0.58
0.58,0.58
0.58,0.58
0.58,0.58
0.58,0.58
0.58,0.58
0.587,0.587
0.587,0.587
0.587,0.587
x587,0.587
0.587,0.587
0.587,0.587
0.587,0.587
0.587,0.587
0.587,0.587
0.587,0.587
0.587,0.587
0.587,0.587
0.587,0.587
0.587,0.587
0.587,0.587
0.587,0.587
0.587,0.587
0587,0.587
0.587,0.587
0.587,0.587
0.587,0.587
0.587,0.587
0.587,0.587
0.587,0.587
0.587,0.587
0.587,0.587
0.587,0.587
0587,0.587
0.587,0.587
0.587,0.587
x587,0.587
0.587,0.587
0.587,0.587
0.587,0.587
0.587,0.587
0.587,0.587
0.587,0.587
0.587,0.587
0.587,0.587
0.587,0.587
x587,0.587
0.587,0.587
0.587,0.587
0.587,0.587
x587,0.587
0.587,0.587
0.587,0.587
0.587,0.587
0.587,0.587
0.587,0.587
0.587,0.587
0.587,0.587
0.587,0.587
0.587,0.587
0587,0.587
0.5x7,0.587
0.587,0.587
0.587,0.587
0.587,0.587
0.587,0.587
0.587,0.587
0.587,0.587
0.587,0.587
0.587,0.587
0.587,0.587
0.587,0.587
0.587,0.587
0.587,0.587
0.587,0.587
0.587,0.587
0.587,0.587
0.587,0.587
0.587,0.587
0.587,0.587
0.58x,0.587
0.58,0.58
0.58,0.58
0.58,0.58
0.58,0.58
0.58,0.58
0.58,0.58
0.58,0.58
0.58,0.58
0.58,0.58
0.58,0.58
0.58,0.58
0.58,0.58
0.58,0.58
0.58,0.58
0.58x,0.58
0.58,0.58
0.58x,0.58
0.58,0.58
0.58,0.58
x58,0.58
0.58x,0.58
0.58x,0.58
0.58,0.58
x58x,0.58
0.58x,0.58
0.585,0.585
0.585,0.585
0.585,0.585
0.585,0.585
0585,0.585
0.585,0.585
0.585,0.585
0.58x,0.585
0.58x,0.585
0.58x,0.585
0.58x,0.585
058x,0.585
0.5x4,0.585
0.58x,0.585
0.58x,0.585
0.58x,0.585
0.58x,0.585
x58x,0.585
0.584,0.584
0.58x,0.584
0.58x,0.584
0.585,0.585
0.585,0.585
0.585,0.585
0.585,0.585
0.585,0.585
0.59,0.59
0.59,0.59
0.59,0.59
0.59,0.59
x59,0.59
0.59,0.59
0.59,0.59
0.59x,0.59
059x,0.59
0.59x,0.59
0.59,0.59
0.59,0.59
0.59,0.59
0.59x,0.59
0.59x,0.59
0.59x,0.59
0.59x,0.59
0.59x,0.59
0.59x,0.59
0.59x,0.59
0.59,0.59
x59,0.59
0.59,0.59
0.59,0.59
0.59,0.59
0.59,0.59
0.59,0.59
0.59,0.59
0.59,0.59
0.59,0.59
0.59,0.59
x59,0.59
0.59,0.59
0.59,0.59
x59,0.59
